id,Describe.Before,Pre_ID,PID_L.Tattoo,PID_LT_HN,PID_A.Tattoo,PID_AT_HN,PID_Both_HN,Tatt.in.Any,Q21.Tatt,Lineup.Condition,Age,Gender,Race,Sus.Fill,Lineup.Choice,Lineup,Feedback,DQ.Attention.Check,DQ.Heard.about,DQ.Heard.about.Text,Q19_Describe,Q20_Features,Q21_Easiest_to_ID,RK_1_1,RK_1_2,RK_1_3,RK_1_4,RK_1_5,Tat.RK_1_6,RK_1_7,RK_1_8,RK_1_9,RK_1_10,RK_2_1,RK_2_2,RK_2_3,RK_2_4,RK_2_5,Tat.RK_2_6,RK_2_7,RK_2_8,RK_2_9,RK_2_10,RK_3_1,RK_3_2,RK_3_3,RK_3_4,RK_3_5,Tat.RK_3_6,RK_3_7,RK_3_8,RK_3_9,RK_3_10
16447,1,"both wearing black. one tall black man with short hair, one light skinned man with dark hair",0,0,0,0,0,1,0,1,18,3,4,1,8,2,1,5,2,,"male, light skin, dark black or brown hair (a bit wavy), roundish sort of face",face tattoo,his har and skin tone and face shape,1,2,1,1,1,1,2,2,2,1,1,,1,1,1,2,,,,,8,11,11,11,11,8,11,11,11,11
16448,1,"Black male adolescent with short black hair wearing a t-shirt and jeans holding a pistol. The other was a white, possibly Hispanic adolescent with black medium length hair, t-shirt, and jeans.",0,0,0,0,0,0,0,1,23,1,1,1,8,5,0,5,2,,"Male, tan but not very (the reason I said white/possibly Hispanic), no tattoos, short/medium length hair, slim not heavy.","No visible tattoos, scars, piercings or any body modifications.","His weight, body shape, skin tone, hair, general facial features.",2,2,2,1,1,2,2,2,2,1,,,,1,1,,,,,1,,,,11,11,,,,,11
16450,1,male mid 20's,0,0,0,0,0,0,0,0,18,1,1,0,5,7,0,6,2,,Male latino with a sweater,Had a sweater and a beard,The beard,1,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,11,8,10,11,8,5,7,8,5,11
16451,1,The carjackers were both wearing a black T-shirt with jeans. One was dark skinned and the other was light skinned but not white.,0,0,0,0,0,0,0,0,18,2,1,1,8,9,0,5,2,,"Male, Latino, No tattoos, Young, Brown/Black hair","No visible tattoos, scars, or piercings",His brown/black fluffy hair and medium toned skin,1,2,2,1,2,2,2,2,2,1,1,,,1,,,,,,1,9,,,11,,,,,,11
16452,1,"first carjacker seemed Hispanic maybe about 5'5 dark hair thick eyebrows. second carjacker was taller than the first, dark skin and slim.",0,0,0,0,0,0,0,0,23,2,1,1,8,11,0,5,2,,"male darker brown/black hair, distinct eyebrows, average height and body build, fair/medium skintone",distinct eyebrows,eyebrows and hair,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,9,10,8,11,10,8,9,10,9,10
16453,1,"2 males, one black, one white, around the age of 20-25, wearing black shirts.",0,0,0,0,0,0,0,0,19,1,1,1,8,11,1,5,2,,"Male, Light Skin, No tattoos, no facial hair, black hair","He had no tattoos, no piercings, no scars,","His hair, dark eyebrows, skin tone, no tattoos, no piercings, and slight mustache",1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,10,11,9,11,10,11,11,11,10,11
16454,0,,,,,,,1,0,1,19,1,1,0,3,4,1,5,2,,"average, lightskin,black hair",tattoo,skin color,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,11,9,11,11,11,8,7,10,11,11
16455,1,one was a tall white or mixed man with dark brown/black hair and the other was a tall black man with short hair. both of them in black clothing,0,0,0,0,0,0,0,1,18,2,5,1,8,5,0,5,2,,"tall, male, light/medium skin tone, a structured nose, brown eyes, brown/black hair, skinny/medium",I didn't see any piercings or scars the only feature I really saw was their eye color and their face structure,"young, face structure, nose, and the hair",1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,1,11,11,11,11,11,7,11,11,11,11
16456,1,There were two men dressed in black. Seems like their nationalities are black and hispanic.,0,0,0,0,0,0,0,0,18,2,1,1,8,7,1,5,2,,He has tan latino skin with not too short hair a piece of the hair was on his face. He was wearing all black.,He was wearing all black but I dont have really and distinctive features.,The hair.,2,2,1,1,2,2,2,1,2,1,2,1,1,1,1,2,2,1,1,1,3,7,8,8,6,3,2,8,7,6
16457,1,"One tall, lean dark male with buzzed hair One slightly shorter broader man with dark black straight hair and pale skin",0,0,0,0,0,0,0,1,18,2,3,1,8,3,0,5,2,,"I am unsure which is latino, I did not notice any facial tattoos but one had buzzed dark hair, and one had floppy wavy black hair. Both male, one with dark complexion and one with light",I did not notice any distinctive features,The hair and the eyes/nose features,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,1,10,9,7,11,5,5,8,11,4,11
16459,0,,,,,,,0,0,1,18,2,1,1,8,6,0,5,2,,"male, lighter colored skin, some stubble facial hair, dark colored hair",I can't remember any from the video,"dark hair, facial hair, lighter colored skin",1,2,2,1,1,2,2,1,2,2,1,,,1,2,,,1,,2,10,10,9,11,7,6,1,5,1,7
16461,1,One black male and one white male. One was wearing a black shirt.,0,0,0,0,0,1,0,1,20,1,2,0,2,6,1,5,2,,The culprit was male with black hair  and a tone build,"It looked like he had a tattoo around his neck area, however it was hard to tell for sure","His face, body structure, and skin tone made it easy for me.",1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,11,11,11,11,11,10,7,11,7,11
16462,1,Two males one was African American and the other was a Latino alslo both were wearing black shirts and jeans,0,0,0,0,0,0,0,0,24,1,1,1,8,11,1,5,2,,"Male, dark skinned, hair up in a style, looked like a teenager and had a big nose",He looked as he was smiling and looks to be a young adult also skinny,His hair with gel and looked really young,1,2,1,1,1,2,2,2,2,1,2,,2,1,1,,,,,1,7,,8,10,11,,,,,11
16463,1,One of the carjackers was either white or hispanic wearing a black shirt and the other was a black male wearing a black shirt as well.,0,0,0,0,0,0,0,1,18,2,1,0,5,4,0,5,2,,"I remember that the person was Latino and was wearing black, and that is all I could really remember at the moment.","I did not get to see if there were any tattoos or scars because he was moving very fast. I just know he was a male, Latino, and wearing black.",I would say the culprits skin tone because it was darker than white.,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,8,9,7,11,7,8,7,4,5,11
16464,0,,,,,,,0,0,0,18,2,1,1,8,11,0,5,2,,"Male, possibly white, no tattoos, black hair, possibly had a goatee",All I really noticed was his goatee.,"His color, hair, and goatee.",2,2,1,1,1,2,2,1,1,1,,,1,1,1,,,2,1,1,6,6,9,10,9,8,8,7,9,9
16466,1,Two men wearing black t shirts. One is black with short length black hair skinny might be 6 foot. The other is white or hispanic medium length might be 5'10.,0,0,0,0,0,0,0,1,18,1,5,1,8,5,0,5,2,,"Male, light brown skin tone, I could not see any tattoos, medium length black hair, small nose, around 5'10","I don't recall seeing any tattoos, scars, and piercings.",5'10 hispanic male. black medium length hair from the top with the sides shaved a little. body looks a little bit built. wearing a black shirt.,2,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,9,11,7,11,11,4,9,10,8,11
16467,0,,,,,,,1,0,1,18,1,1,0,2,2,0,5,2,,"Male, tall, brown skined",Tattoos,Tall and brown skinned,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,9,8,9,10,7,7,6,8,9,11
16468,1,They were both dressed in black. There was one white man and one black man,0,0,0,0,0,1,1,0,18,2,1,0,3,12,1,6,2,,"He was bald, had a head tattoo and was a male",The video focused on his tattoo,His tattoos,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,1,10,11,1,11,11,11,11,11,11,11
16469,1,Both were male individuals wearing fully black clothing,0,0,0,0,0,0,0,0,18,1,1,1,8,9,0,5,2,,"The culprit was male, brown skin tone, and medium height.",I didn't really pay much attention to their appearance other than their clothing,,1,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,1,9,8,11,11,11,4,4,1,11,10
16470,1,two medium toned men one had a beard they were tall,0,0,0,0,0,0,0,1,19,2,1,0,2,6,1,5,2,,"it was a male, medium skinned toned, he had a beard, he was thick bodied",not that I could see from the video,"the beard, his skin tone, and his weight",2,2,1,1,2,2,2,2,1,1,1,,1,1,,,,,1,1,10,11,8,11,11,1,11,1,9,11
16471,0,,,,,,,0,0,0,18,2,5,1,8,12,1,5,2,,Black hair with patchy mustache and dark brown eyes,He was muscular I don’t remember if he had tattoos,His very dark hair and muscle,1,2,1,1,2,2,2,1,1,1,1,2,1,1,,1,2,,,,11,6,10,11,6,7,8,8,7,11
16472,0,,,,,,,0,0,1,18,1,1,0,5,4,1,5,2,,"hispanic male, goatee, black hair, buzzcut, light brownish skin tone",goatee,goatee,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,,1,11,9,4,11,9,6,3,6,6,11
16474,0,,,,,,,0,0,1,21,1,1,0,1,1,0,5,2,,MAN i did not see tattoos but he was not too overweight,couldnt see the tattoos but they had really short hair,they were taller than the girl so im guessing they were like 5'9 at least they had a skinny build and they had hoddies and what seems to be like a snub nose revolver probably a .308,1,2,2,2,2,2,2,2,1,1,1,,,1,,,,,,,11,6,1,11,6,1,1,1,11,11
16475,0,,,,,,,0,0,1,21,2,1,1,8,4,0,5,2,,"Fair skin, black hair, little to no facial hair, no visible tattoos., black clothing",No scar or tattoos,"Short stature, fair skinned, black hair",1,2,2,1,1,2,2,1,,1,,,,,,,,,2,,2,11,9,11,5,9,2,5,5,11
16476,0,,,,,,,0,0,1,20,1,1,1,8,1,0,5,2,,He was a latino wearing a black short with a haircut that curled over his head. He seemed to have have a very youthful face with brown tan brown skin and his cheeks stuck out a little from his head because they were quite big. I didn't see any tattoos and his expression seemed calmed throughout the video.,I didn't notice tattoos although there were some marking on his face and his face shape and cheeks stood out to me i didn't see if he had had earrings or remember him having any.,He is a brown latino male with some face marking and wide cheek bones with black semi curly hair.,1,2,1,1,2,2,1,2,2,1,1,,1,1,,,2,,,1,8,11,11,11,3,6,7,9,3,10
16477,0,,,,,,,0,0,0,19,2,5,1,8,11,1,5,2,,"He was about the height of 5'9 maybe. He had dark hair, wore all black, was Latin, and a male. Did not see any tattoos.","He had darker hair, I did not see any face tattoos like the other culprits down, and he had hair that seemed like it was more grown out.","His dark hair, his skin complexion, and facial features.",1,2,2,1,1,2,2,2,1,1,1,2,2,1,2,1,2,1,2,1,6,6,6,7,3,9,6,9,4,10
16478,0,,,,,,,0,0,0,18,2,1,1,8,7,1,5,2,,"Male, brown skin, black hair color, had a mustache.",No tattoos or piercings maybe a bit of scars on his face.,his face and hair color,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,9,8,8,11,9,11,9,5,9,11
16479,0,,,,,,,1,1,1,18,2,1,1,8,2,0,5,2,,"The culprit was a male, light skinned, had slight facial hair, face tattoos, and a cut on lip.",there were tattoos,"tattoos, hair",1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,,2,,1,4,4,11,11,6,11,2,5,1,11
16480,0,,,,,,,0,0,0,18,2,1,0,5,12,0,3,2,,He was not to tall but not short he had black hair not sure if he had facial hair was wearing jeans and a shirt,I didnt see any tattoos,His skin color and the color of his hair,2,2,2,1,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,1,5,10,5,11,8,4,4,8,5,11
16482,0,,,,,,,0,0,0,18,2,1,1,8,10,1,5,2,,"male, darker skinned, no tattoos, spikey black hair and wide nose",wide nose,hair and face,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,9,6,5,11,7,8,6,11,9,11
16483,0,,,,,,,0,0,1,18,2,1,1,8,6,1,5,2,,"Male, Hispanic, around late 20's to early 30's, about 5'10, black hair,  beard, sleeve of tattoos","Male, Hispanic, around early 30's, about 6'0, black short hair",hair color,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,1,2,2,1,8,11,1,11,9,6,8,4,6,11
16484,0,,,,,,,0,0,0,18,2,1,1,8,12,1,5,2,,"Latino wearing a black shirt, and black or dark blue plants. No tattoos or facial hair. partial slicked hair to the side, light caramel color skin tone, male. long set face.","no tattoos, no piercings, no scars, no facial hair. dark brown or black hair. slightly slicked to the right side.",thick eyebrows and skin tone and young man looking face,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,2,1,1,9,11,11,11,11,11,6,6,11,11
16485,0,,,,,,,0,0,0,25,1,1,1,8,7,1,5,2,,male brown skin town short hair wide face about 5'8 stocky built 200 &lt; lbs,short hair,face shape non visible face tatttos,2,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,8,8,6,11,8,9,7,6,11,11
16486,0,,,,,,,0,0,0,19,2,1,1,8,8,0,5,2,,"male,black/brown hair, tan skin tone, no facial hair",did not have tattoos or piervings,his face was a square shape,1,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,11,4,11,11,6,7,4,6,6,11
16487,0,,,,,,,0,0,0,18,2,4,1,8,12,0,5,2,,"Male, pale/light tan skin tone, black hair, not skinny but not fat, average height, brown/dark eyes, wore a black shirt","No visible tattoos on his face, piercings unknown","round face, no facial tattoos or facial hair, the hair do looked similar to the culprit in the video",1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,7,11,11,11,11,6,11,11,11,11
16488,0,,,,,,,0,0,1,18,2,1,1,8,4,0,5,2,,"The latino culprit was a male, with a light skin tone, with brown hair",In the video he did no seem to have any distinctive feature due to the angle given,his face structure and hair was what made it easiest,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,11,11,9,11,11,10,7,10,11,11
16490,0,,,,,,,1,0,1,19,1,1,1,8,4,0,5,2,,"The latino in the video was a light skinned male, had long dark hair, and was about 5""11.",The latino in the video had a small tattoo on his right cheek.,The latino had light skin and was decently tall.,1,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,11,11,9,11,11,9,11,9,9,11
16491,0,,,,,,,1,1,0,18,1,1,0,3,8,1,6,2,,"Latino male, bald, tattoos on head, light skin tone, dark brown eyes",The latino male had tattoos on his head with no hair,Definitely the tattoo on his head,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,,1,1,1,10,10,6,11,11,6,1,11,11,11
16492,0,,,,,,,0,0,0,18,1,1,1,8,11,1,5,2,,"Male, lights skin, black/brown(dark) hair, not to short not to long hair, seems to not have any tattoo visible. black shirt","black shirt, blue pants, seemed to be clear of tattoos near the face area.",I would say that his hair was easier to compare I remember his hair was not to short and not to long and compared to the others he seemed the fit the description better.,1,2,1,1,1,2,2,2,2,1,1,,1,1,1,,,,,1,6,,11,11,8,,,,,9
16495,0,,,,,,,0,0,0,20,2,3,1,8,10,1,5,2,,"Tall slim Male, dark skin, no tattoos, black hair, clean bone structure",Short sleeve t-shirt and black pants,Hair and skin tone,2,2,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,1,2,1,6,7,3,11,5,4,2,8,3,11
16497,0,,,,,,,0,0,0,18,2,1,1,8,8,1,5,2,,"The gender of the suspect was a male. His skin tone was redish/brown. I did not see a tattoo on the suspect. His hair was about 2 inches up and to the side a bit. He had small lips, brown/black eyes, and his face shape was semi round.",No I did not see any of the examples provided above on the suspect.,His skin tone and his hair to the side and I had a sense it was him.,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,,,2,2,6,7,5,11,1,11,4,4,5,5
16498,0,,,,,,,1,0,1,18,2,1,1,8,2,1,5,2,,"A male latino with brown/black hair with some face tattoos, with a medium tan skin tone.",He had some face tattoos,"What made it easy to identify was his how his hair was cut, his body shape and the tone of his skin",1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,11,7,3,11,4,8,5,7,7,11
16502,0,,,,,,,0,0,1,23,1,4,1,8,4,0,5,2,,"male, no tattoos, had hair but either small to no mustache, recalled them having distinct eyebrows",see previous response,perhaps the clothing,1,2,2,1,2,1,2,1,2,1,1,1,,1,,2,,2,,1,6,11,11,11,4,5,9,5,3,11
16504,0,,,,,,,0,0,0,23,2,1,1,8,11,1,5,2,,"hispanic, male, brown/ black hair,",no tattoos,"facial features, eye, and hair",1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,8,6,7,11,11,10,9,11,5,9
16505,0,,,,,,,0,0,1,19,2,4,1,8,3,0,5,2,,"male, lighter skinned, hair looked black that was a little long - long enough to have that hanging piece of hair","from the video, its unclear what distinct features he has","the hair, skin, and eye color - since he wasn't bald, that eliminated a lot of the choices as well as the skin color making it easier",1,2,2,1,2,1,2,1,2,1,1,2,2,1,,1,,1,,1,7,9,5,11,9,3,8,11,6,11
16506,0,,,,,,,0,0,1,26,1,4,1,8,1,1,5,2,,"male, white, no tattoo on upper body that was exposed, short and black hair, no facial hair",no tattots on upper body that was exspoed,"hair color , hair style, and facial hair",1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,11,11,11,11,11,1,11,11,8,11
16507,0,,,,,,,0,0,0,29,1,1,1,8,9,0,5,2,,"beige skin, black hair combed back, latino male",i didnt see any,hair style,1,2,2,1,2,2,2,2,2,1,1,1,1,1,,,,1,1,1,11,11,1,11,11,1,1,11,,11
16508,0,,,,,,,0,0,1,22,2,1,0,2,5,1,5,2,,"Brown skin, dark neutral clothing colors, facial was very serious","I wasn't about to identify if the Latino had any distinctive features, other than his brown skin tone.",skin color and facial expressions,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,11,11,11,11,11,6,9,9,11,11
16509,0,,,,,,,0,0,1,22,2,1,0,5,6,1,5,2,,"Based on the individual characteristics the individual is a male with light brown facial hair, no tattoos, mid light tan skin tone, brownish hair","Didn't have any tattoos, didn't focus much on scars, and didn't pay attention to piercings mainly focused on T zone facial area",the fact the individual had no tattoos compared to the others who were shown in the pictures,1,2,2,1,2,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,9,4,4,11,5,6,5,5,6,8
16510,0,,,,,,,0,0,1,19,1,1,1,8,2,0,5,2,,"The culprits are two males, of roughly 26 - 32 years old, who stole the victim's car. They have a dark brown hair and short hair. They both had t-shirts on.",I do not remeber any distinctive features.,N/A.,1,2,1,2,2,2,2,2,2,1,1,,2,1,2,2,2,2,2,2,7,9,7,11,5,5,5,7,4,6
16511,0,,,,,,,0,0,0,21,1,1,1,8,8,0,5,2,,"male. light brown skin, no tattoos could be seen, short hair on the sides, bit long hair on top with a comb over gelled, no facial hair, no face tattoos, no scars, about 2 inch wide nose","no scars, no piercings, very little to no facial hair",what made it easiest to identify the culprit was the fact that the culprit did not have any tattoos or piercings leaving the other people cleared for the robbery,1,2,1,1,2,2,2,2,2,1,1,,1,1,,,,,,1,11,11,11,11,7,11,11,11,11,10
16512,0,,,,,,,0,0,0,27,2,1,1,8,8,0,5,2,,"light skin brown, short dark brown/black hair, black/brown eyes, male, early 20's, black t-shirt, blue jeans, watch on left wrist, no facial hair","watch on left wrist, watch had black strap and gold accents, he was the one who drove the stolen car","light brown skin color, short hair length with the front part being a little bit longer",1,2,2,1,1,2,2,2,2,1,,,,,,,,,,,9,11,11,11,10,10,8,10,11,11
16513,0,,,,,,,0,0,0,18,2,1,1,8,10,1,5,2,,"Male, Brown skin tone, no tattoos and I couldn't make out any facial hair",im not sure,His hair,1,2,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,3,6,6,10,10,10,8,10,6,10
16515,0,,,,,,,0,0,0,29,2,1,1,8,7,1,5,2,,"male, warm ivory skin tone, brown hair, no tattoos, nose was upturned",no tattoos. did not see scars or piercing.,nose and had hair,2,2,1,1,,2,2,1,2,1,,,1,1,2,,,1,,1,6,9,7,11,5,7,9,11,7,11
16518,0,,,,,,,0,0,0,20,1,1,1,8,12,1,5,2,,"The Latino culprit in the video happened to be a male in a grey shirt. He was not much taller than the woman in the video. I recall that he had short hair, no tattoos, and little facial hair.",As I had mentioned before there were no signs of tattoos. I do not remember seeing any piercings either.,His face is the most distinct feature that I could remember. What he was wearing would be the next most distinct identifying quality.,1,2,2,1,1,2,2,1,2,1,1,,,1,1,,,2,,1,8,11,6,11,11,11,8,6,11,11
16519,0,,,,,,,0,0,1,18,2,5,1,8,4,0,2,2,,oh god,nope,ah,1,1,1,1,2,1,2,2,1,1,1,2,2,1,2,2,,,1,1,11,8,9,11,1,7,1,1,8,11
16520,0,,,,,,,1,0,1,18,2,4,0,2,3,0,5,2,,"black shirt, short brown/black hair, timid expression, large brown eyes",minimal facial tattoos,eyes and height,1,2,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,1,1,1,6,11,5,11,9,7,5,8,6,11
16521,1,"wearing black, one was a person of color, short hair, hoodies/sweaters, mid-20s, 5'5""",0,0,0,0,0,0,0,1,20,2,1,1,8,4,0,5,2,,"male, young, short hair",not sure I think they had sweaters on,young facial features,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,2,1,11,7,6,11,8,8,5,8,8,11
16522,0,,,,,,,0,0,0,19,2,4,0,4,8,0,5,2,,It was a skinny male who was about the same height as everybody else in the video.,n/a,n/a,2,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,6,3,11,11,11,6,8,9,8,11
16523,0,,,,,,,0,0,0,18,2,1,1,8,7,0,5,2,,"Based on what I recall from the video, the Latino culprit was a male that was wearing all black clothes, the clothes being a black shirt and black jeans. He had black/dark brown hair that appeared to be neatly styled and had light colored skin, essentially appeared to be white. His face had a very neutral expression with a bit a bit of nervousness tossed in. The one thing that I remember about his face were his eyes; they were pretty big which made them easily noticeable. He also had some medium to thin pink lips.","From what I recall in the video, I do not think that the Latino culprit had any distinctive features that could be pointed out; From what I remember his arms were bare and he had nothing set on his face or neck, essentially any area that was showing skin.","Definitely his hair. His dark brown/black hair made it easy to identify him, especially since it was set very neatly. Also, I recall him having a young looking face wish made it easy to narrow down and identify the culprit.",1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,10,11,11,11,11,10,8,9,10,11
16525,0,,,,,,,0,0,0,19,1,3,1,8,11,0,5,2,,"male, light brown skin tone, no tattoos, short brown/black hair, light amount of facial hair, skinny, assertive body language.","Thick eyebrows, light scars (maybe acne scars), small mustache and little facial hair, no tattoos, no piercings, black clothing.","face shape, skin tone, hair color, amount of facial hair, eye color.",1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,9,8,7,11,8,9,9,6,9,11
16528,1,The car jackers were wearing a black shirt with the same jeans one had a weapon and the our was nervous. Both were male on was hispanic and the other one was African American they were both every nervous and scared their hands were shaking they had to much energy not had short hair.,0,0,0,0,0,0,0,1,19,1,1,1,8,3,0,5,2,,The culprit was a male hispanic with brown skin he didn't have tattoo's in his faces his hair was black with a little brown he was every tensed and shaky made his frist time robbing someone he had brown eyes.,He didn't have any distinctive features when I saw him.,When identifying the culprit he looked every young when the situation happed he had the same haired and colored hair he also didn't have tattoo but the his faces he had two which look faked.,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,11,11,7,11,11,11,5,11,11,11
16529,0,,,,,,,0,0,0,19,2,4,1,8,9,0,5,2,,"male, no visible tattoos, olive skin, looks about 20-22 years old","no tattoos, piercings, spiky dark hair",hair,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,,2,1,11,4,6,11,11,11,6,8,8,11
16530,0,,,,,,,0,0,0,20,2,1,1,8,8,1,5,2,,Male Latino brown hair,Hair was long towards the front and in early 20s,Young latino male in early 20s,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,11,11,11,11,11,6,11,11,11,11
16531,0,,,,,,,0,1,1,18,2,1,0,2,3,0,5,2,,short dark brown hair with I think arm tattoos.,tattoos on his arms.,height and posture and scars and tattoos. I would look at those things because there things you csnt change,1,2,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,5,1,5,5,5,5,1,1,1,4
16532,0,,,,,,,0,0,1,18,2,4,1,8,6,0,5,2,,"The Latino culprit had dark brown and short hair, was wearing all black, was male, had a tan skin tone, no obvious tattoos on his body, and was around 5'7 ft tall.",There were no distinctive features that I can remember from the video. I believe there were no visible tattoos on his arms or legs nor piercings.,"The hairstyle was the easiest to identify the culprit and looking at the others' mugshots, they did not fit the description of the culprit from the video, so I was able to eliminate who wasn't there.",1,2,2,1,2,1,2,2,2,1,1,2,2,1,1,2,2,1,1,1,8,10,3,11,11,8,3,11,6,11
16533,0,,,,,,,1,1,0,18,1,4,0,2,10,1,5,2,,"male, dark short hair, mustache and goatee, face tattoos",face tattoos and earrings,facial tattoos,1,1,1,1,2,1,1,1,2,1,1,2,2,1,,1,1,1,,1,6,7,6,11,3,11,6,9,9,11
16535,0,,,,,,,0,0,0,18,1,3,1,8,9,1,5,2,,"It was a male, wearing black clothes. He had black or dark brown hair that was longer than average for a man and it was combed over to one side. He had no facial hair that I could make out. His skin tone was relatively light, but still had a distinctly darker pigment than your average Caucasian person.","I did not notice any tattoos, scars, piercings, or anything similar.",His hair and face shape.,1,2,1,1,2,2,2,1,2,1,1,,1,1,,,,2,,1,10,11,9,11,6,6,6,9,7,11
16536,0,,,,,,,0,0,0,18,2,1,1,8,9,1,5,2,,"He was male, with a black t shirt, and had short hair. He was tall and his hair was done. I did not see any tattoos.","No, he did not have any tattoos or scars or piercings.","His hair, age, and skin color.",1,2,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,1,2,2,8,3,10,11,9,11,4,11,3,4
16539,0,,,,,,,0,0,0,18,2,4,1,8,11,1,5,2,,"The culprit was male wearing a black shirt. He had short dark hair and tan skin, and I did not notice any tattoos.","I did not notice any tattoos, piercings, or scars.","The feature that made it most easy to identify the culprit was the lack of tattoos or piercings, which the other suspects had. The culprit I chose had short dark hair as I remembered in the video.",1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,8,10,11,11,10,10,5,6,9,10
16541,0,,,,,,,0,0,1,18,1,4,1,8,5,1,5,2,,"Male, shorter than the other culprit, did not see the face tattoos because the video was blurry and not upclose. Brown/black hair was not too short but not too long, face was somewhat roundish","I did not see any tattoos, scars, or piercings in the video.","His skin color, facial structure, and hair.",1,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,5,11,4,11,6,11,5,11,5,11
16542,0,,,,,,,0,0,1,18,1,4,1,8,5,1,5,2,,"Male, black hair, white skin, had hair going over his forehead",i think he had piercings,his hair,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,,,,,1,11,11,9,11,11,1,,,,11
16544,1,Both of the carjackers wore black shirts and black jeans. One was a tall black male and the other was a light hispanic male.,0,0,0,0,0,0,0,0,19,2,4,1,8,12,0,5,2,,"He had black hair with a light tan and no tattoos, and some facial hair.",He did not have any tattoos or scars.,His black hair and light tan skin in comparison with the line up,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,1,1,1,6,11,11,11,11,11,7,11,11,11
16545,0,,,,,,,0,0,0,19,2,1,1,8,8,1,5,2,,"brown skin tone, black/brown hair, about 5'7 tall",didnt see any tattoos,"the skin tone, and hair style/color",1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,1,11,6,6,10,7,11,9,6,5,11
16547,0,,,,,,,0,0,1,19,2,1,0,4,4,1,5,2,,The male was Latino was wearing all black (black t shirt and black pants) but nothing covered his face. He had black short hair not bold. He was serious and did not talk.,The Latino culprit had a mustache but no piercings.,He had nothing covering his face and has short hair and not a lot of facial hair.,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,11,11,11,11,11
16549,0,,,,,,,1,0,0,18,2,1,0,1,9,1,5,2,,Short latino male wtih tattoos,has a couple tattooswith an edgar hair cut,his har,1,2,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,1,,1,9,8,8,11,11,11,11,11,10,11
